task,run_time,mse,train_loss,l2rel,mxe,crmse,activation,net,optimizer,loss_weight,width,depth,lr,num_domain_points,num_boundary_points,num_initial_points,initializer,iter,pde_list
Poisson3D_ComplexGeometry,487.0,0.0345,0.356,0.641,1.14,0.0641,tanh,gaaf,adam,none,96,4,0.0001,2100,3600,8100,Glorot normal,20000,
Poisson3D_ComplexGeometry,2028.974706,0.0340984798967838,18.5036735534668,0.6369360685348511,1.1543855667114258,0.0054590473882853,swish,fnn,adam,none,248,3,0.0001,8100,6600,1600,Glorot uniform,20000,['Poisson3D_ComplexGeometry']
Poisson3D_ComplexGeometry,1099.565438,0.0346753820776939,3.1665165424346924,0.6423015594482422,1.349032282829285,0.0682095885276794,swish,laaf,adam,none,152,6,0.0001,5600,1100,6600,Glorot normal,20000,['Poisson3D_ComplexGeometry']
Poisson3D_ComplexGeometry,1040.0,0.0348,17.2,0.644,0.963,0.0873,elu,laaf,adam,none,188,9,1e-05,100,1600,2024,He uniform,20000,
Poisson3D_ComplexGeometry,1040.0,0.0348,17.2,0.644,0.963,0.0873,elu,laaf,adam,none,188,9,1e-05,100,1600,2024,He uniform,20000,
Poisson3D_ComplexGeometry,9260.0,0.319,1.43,1.95,6.52,0.0021,relu,gaaf,lbfgs,none,252,4,0.001,2100,2048,4600,He normal,20000,
Poisson3D_ComplexGeometry,1527.464859,0.0346753820776939,3.1665165424346924,0.6423015594482422,1.349032282829285,0.0682095885276794,swish,laaf,adam,none,152,6,0.0001,5600,1100,6600,Glorot normal,20000,['Poisson3D_ComplexGeometry']
PoissonBoltzmann2D,1439.689553,0.1660525500774383,5932.85302734375,0.7260679006576538,1.012521266937256,0.1049389466643333,swish,gaaf,multiadam,none,164,4,0.001,['PoissonBoltzmann2D'],3100,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,279374.833583,0.1425009965896606,0.0129598816856741,0.6726101636886597,1.246694803237915,0.0564131140708923,tanh,gaaf,lbfgs,none,116,4,0.0001,5600,100,600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,434.0,0.124,1.11,0.627,1.65,0.23,tanh,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,797.688729,0.1980888992547989,6681.89453125,0.7930207252502441,1.092462420463562,0.1228464916348457,gaussian,fnn,multiadam,none,136,7,0.0001,4100,2600,6600,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,394.0,0.66,1170.0,1.45,2.31,0.158,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,89811.061906,0.1311644911766052,0.0063160322606563,0.645301342010498,1.657822847366333,0.2089826911687851,swish,fnn,lbfgs,none,120,7,1e-05,['PoissonBoltzmann2D'],9600,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1202.492963,0.3777318298816681,45567950454784.0,1.095081090927124,1.9823756217956543,0.3139232397079468,gaussian,fnn,adam,none,124,7,1e-05,7600,6100,2600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1046.634343,0.3122308254241943,5880.9130859375,0.995617151260376,1.424877643585205,0.3474892079830169,tanh,laaf,adam,none,164,6,0.0001,9100,['PoissonBoltzmann2D'],7100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,774.789016,0.219340905547142,233615485042688.0,0.8344768285751343,1.2711952924728394,0.1966581046581268,gaussian,gaaf,multiadam,none,132,4,1e-05,4100,4100,8600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,489.0,0.2,32.1,0.797,1.67,0.35,swish,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,388.0,0.134,0.194,0.653,1.66,0.252,sin,laaf,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,74003.352947,0.2906398773193359,438058752.0,0.9605767130851746,1.5588687658309937,0.2905375361442566,gaussian,fnn,lbfgs,none,208,6,0.0001,3600,4600,6600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,3207.232718,0.2525089383125305,1.9259989682901308e+23,0.8953500390052795,1.4806315898895264,0.2277881056070327,gaussian,gaaf,adam,none,240,6,1e-05,2100,6600,7600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,529.973327,52.7584114074707,121829.7265625,12.941967964172363,35.67863082885742,1.056268334388733,swish,gaaf,adam,none,160,5,1e-05,100,1600,8100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,2100.0,1.09,0.00785,1.86,3.42,0.282,relu,fnn,lbfgs,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,3299.41888,0.3065118789672851,6274.404296875,0.9864568710327148,1.3210619688034058,0.3514459431171417,gaussian,gaaf,lbfgs,none,144,4,1e-05,2100,3100,6100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,3086.76663,0.1738484501838684,23526.498046875,0.7429162859916687,1.4232025146484375,0.0987171754240989,gaussian,fnn,multiadam,none,240,6,0.0001,7100,6600,1600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,647.569961,0.1684056967496872,3.785058259963989,0.7311944365501404,1.6754153966903689,0.2746723294258117,swish,fnn,adam,none,160,4,0.001,1100,4100,8600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1090.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1850.444565,0.2525089383125305,1.9259989682901308e+23,0.8953500390052795,1.4806315898895264,0.2277881056070327,gaussian,gaaf,adam,none,240,6,1e-05,2100,6600,7600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,571.0,0.185,0.263,0.767,1.69,0.307,swish,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,3692.99971,22.28996086120605,110018.9140625,8.412190437316895,5.768682479858398,4.701804161071777,gaussian,gaaf,lbfgs,none,160,7,0.001,['PoissonBoltzmann2D'],2100,100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1170.778712,0.2117007821798324,6463.43359375,0.8198146820068359,1.105927348136902,0.1843545585870742,tanh,gaaf,multiadam,none,196,4,0.0001,6100,5600,6100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,4237.093385,0.3065118789672851,6274.404296875,0.9864568710327148,1.3210619688034058,0.3514459431171417,gaussian,gaaf,lbfgs,none,144,4,1e-05,2100,3100,6100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1090.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,484.0,0.124,1.11,0.627,1.65,0.23,swish,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1630.545193,0.1262184381484985,5583.35400390625,0.6330177187919617,1.088945388793945,0.0535019822418689,swish,laaf,multiadam,none,164,3,0.0001,9600,3100,100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,652.431457,0.2692422866821289,6379.9189453125,0.9245408177375792,1.2613905668258667,0.2949361801147461,tanh,laaf,adam,none,116,4,1e-05,8600,9100,4600,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,783.59463,0.1628914326429367,6336.80517578125,0.7191236615180969,1.0342917442321775,0.0631934627890586,tanh,laaf,multiadam,none,188,3,1e-05,5600,5100,4100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1280.697032,0.0787253007292747,0.1010589823126792,0.4999327659606933,1.334236979484558,0.1835697889328003,tanh,gaaf,adam,none,152,5,1e-05,1600,9600,6100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,473.819576,0.0834647864103317,3237.4208984375,0.5147615671157837,0.8534104228019714,0.1463350653648376,sin,laaf,multiadam,none,128,3,0.0001,6100,6100,['PoissonBoltzmann2D'],Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,492.414299,0.0834647864103317,3237.4208984375,0.5147615671157837,0.8534104228019714,0.1463350653648376,sin,laaf,multiadam,none,128,3,0.0001,6100,6100,['PoissonBoltzmann2D'],Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1160.078276,0.0863029286265373,568.4109497070312,0.5234403610229492,1.937280416488648,0.1632750630378723,swish,fnn,multiadam,none,164,6,0.001,8100,9600,8600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,680.363885,0.0901208519935607,0.2618487179279327,0.5348932147026062,1.6411328315734863,0.1746794134378433,swish,fnn,adam,none,112,6,0.001,600,2600,3100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,235.600996,0.1060244962573051,0.3595494329929352,0.5801730751991272,1.49328351020813,0.2024534493684768,tanh,gaaf,adam,none,120,4,0.0001,8600,8600,6600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,819.338498,0.1102509647607803,5206.24462890625,0.591623842716217,0.9636616706848145,0.0910302400588989,tanh,laaf,multiadam,none,176,3,0.0001,8600,4100,4600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,859.755384,0.0787253007292747,0.1010589823126792,0.4999327659606933,1.334236979484558,0.1835697889328003,tanh,gaaf,adam,none,152,5,1e-05,1600,9600,6100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,754.974552,0.1102509647607803,5206.24462890625,0.591623842716217,0.9636616706848145,0.0910302400588989,tanh,laaf,multiadam,none,176,3,0.0001,8600,4100,4600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1974.564636,0.1104072853922844,1770.93701171875,0.5920431017875671,1.2729041576385498,0.1519607901573181,tanh,fnn,multiadam,none,192,7,0.001,7600,8600,7600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,292.0,0.113,1.32,0.6,1.64,0.229,tanh,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,292.0,0.113,1.32,0.6,1.64,0.229,tanh,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1051.100867,0.2799595594406128,6681.12841796875,0.9427620768547058,1.2810031175613403,0.3113870918750763,gaussian,fnn,lbfgs,none,240,4,1e-05,7600,2600,1100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,128377.943852,0.1328907012939453,0.0069316928274929,0.6495338082313538,1.6538286209106443,0.2021567970514297,tanh,laaf,lbfgs,none,124,7,1e-05,4100,3100,8100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,951.750163,0.1540088951587677,3.113444328308105,0.6992417573928833,1.6815993785858154,0.2786928117275238,tanh,laaf,adam,none,240,4,0.001,3600,6100,6100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,394.0,0.66,1170.0,1.45,2.31,0.158,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,2830.480306,0.1104072853922844,1770.93701171875,0.5920431017875671,1.2729041576385498,0.1519607901573181,tanh,fnn,multiadam,none,192,7,0.001,7600,8600,7600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1420.0,0.0785,4720.0,0.499,0.991,0.0147,gaussian,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1420.0,0.0785,4720.0,0.499,0.991,0.0147,gaussian,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1440.326474,0.0712697356939315,1.4084683656692505,0.4756714105606079,1.1493474245071411,0.1690790355205536,gaussian,laaf,adam,none,224,5,0.0001,6600,7600,5600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,119550.41281,0.0475420579314231,0.0101151578128337,0.3885021805763244,1.6154506206512451,0.0696074739098548,tanh,laaf,lbfgs,none,172,6,0.001,2100,5100,3600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,120000.0,0.0482,0.000494,0.391,7.51,0.0218,tanh,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,120000.0,0.0482,0.000494,0.391,7.51,0.0218,tanh,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,94785.218307,0.0490570962429046,0.001736975624226,0.3946439027786255,1.6120867729187012,0.0746572539210319,swish,fnn,lbfgs,none,112,4,0.0001,7600,5600,2600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,100614.390825,0.0490570962429046,0.001736975624226,0.3946439027786255,1.6120867729187012,0.0746572539210319,swish,fnn,lbfgs,none,112,4,0.0001,7600,5600,2600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,77831.471672,0.0491122342646122,0.000415964226704,0.3948656022548675,1.614398956298828,0.0739494040608406,sin,laaf,lbfgs,none,100,7,0.0001,3600,6100,100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,177772.074947,0.0491122342646122,0.000415964226704,0.3948656022548675,1.614398956298828,0.0739494040608406,sin,laaf,lbfgs,none,100,7,0.0001,3600,6100,100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,117061.817585,0.0493722893297672,0.0011481459951028,0.3959096372127533,1.6143996715545654,0.0707354396581649,tanh,laaf,lbfgs,none,188,4,0.0001,4100,5100,9600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,314316.082639,0.050014179199934,0.0019657243974506,0.3984749615192413,1.614060401916504,0.0714593231678009,swish,laaf,lbfgs,none,232,5,0.0001,7600,5100,5600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,314203.16969,0.050014179199934,0.0019657243974506,0.3984749615192413,1.614060401916504,0.0714593231678009,swish,laaf,lbfgs,none,232,5,0.0001,7600,5100,5600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,93760.191116,0.0500404387712478,0.0021549395751208,0.3985795378684997,1.6155908107757568,0.0743268132209777,tanh,laaf,lbfgs,none,204,5,0.0001,1600,['PoissonBoltzmann2D'],5100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,90910.832729,0.0500404387712478,0.0021549395751208,0.3985795378684997,1.6155908107757568,0.0743268132209777,tanh,laaf,lbfgs,none,204,5,0.0001,1600,['PoissonBoltzmann2D'],5100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,252049.61009,0.0509391464293003,0.0052730413153767,0.4021427929401397,1.6139492988586426,0.0732243880629539,swish,laaf,lbfgs,none,132,6,1e-05,9600,8600,8100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,6560.0,0.0527,0.00701,0.409,1.62,0.0741,sin,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,6560.0,0.0527,0.00701,0.409,1.62,0.0741,sin,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,453.0,0.0703,2600.0,0.472,0.919,0.069,swish,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,453.0,0.0703,2600.0,0.472,0.919,0.069,swish,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,621.372823,0.1877653002738952,0.2649696767330169,0.7720797061920166,1.701112985610962,0.2999665439128876,swish,laaf,adam,none,152,6,0.0001,5600,1100,6600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,2006.056694,0.0381382629275321,1283.11767578125,0.3479644954204559,0.8453008532524109,0.059389479458332,gaussian,fnn,multiadam,none,212,3,0.001,2600,7600,2100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1030.612982,0.1871006339788437,7050.83837890625,0.7707118988037109,1.105318546295166,0.0291416365653276,tanh,laaf,multiadam,none,248,3,0.001,3100,2100,1600,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,538.072844,1.7366076707839966,31207.51171875,2.348039150238037,2.216036081314087,1.2464359998703003,gaussian,gaaf,adam,none,120,6,0.001,4600,100,['PoissonBoltzmann2D'],Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,835.139357,0.1691240966320037,6246.6875,0.7327523231506348,1.0595895051956177,0.1131331101059913,sin,laaf,multiadam,none,240,7,1e-05,3600,4100,6600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,410.0,0.132,0.487,0.648,1.63,0.249,tanh,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,674.923807,0.3236754834651947,16.83519744873047,1.0136997699737549,2.31661343574524,0.2811232209205627,sin,gaaf,multiadam,none,184,4,1e-05,8600,2100,3600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,489.173612,0.2002789825201034,0.9192872643470764,0.7973925471305847,1.229499578475952,0.1803294569253921,gaussian,laaf,adam,none,148,6,0.0001,1100,1600,4600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,843.627597,0.2614002823829651,6384.98876953125,0.9109771847724916,1.2496206760406494,0.2800047397613525,swish,fnn,multiadam,none,132,4,0.0001,2100,2600,['PoissonBoltzmann2D'],zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,71000.0,0.355,0.00802,1.06,17.8,0.0554,sin,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,5319.730389,0.1165254786610603,4840.88330078125,0.6082258820533752,1.194599986076355,0.1347632706165313,swish,laaf,multiadam,none,248,7,0.0001,['PoissonBoltzmann2D'],5100,8600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,281.0,1.09,0.881,1.86,3.42,0.286,relu,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1688.691089,0.2066567093133926,4.153192043304443,0.8099892139434814,1.460028886795044,0.2488259524106979,gaussian,laaf,multiadam,none,192,5,1e-05,1600,7600,7100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1370.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,689.0,0.154,3.7,0.699,1.67,0.277,sin,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1236.970159,0.1830945611000061,6384.044921875,0.7624163627624512,1.0570335388183594,0.0098446682095527,gaussian,gaaf,multiadam,none,108,5,0.001,2100,7600,600,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,351.0,0.504,1750.0,1.26,2.32,0.142,relu,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,845.043737,0.2428879290819168,5995.22216796875,0.8781272172927856,1.2143409252166748,0.2447249293327331,swish,fnn,multiadam,none,132,3,0.0001,600,9600,['PoissonBoltzmann2D'],zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,292.288255,0.2472452670335769,758.59326171875,0.885968804359436,1.2231184244155884,0.2534527778625488,gaussian,gaaf,adam,none,156,3,0.001,100,3100,9100,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1370.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,571.0,0.185,0.263,0.767,1.69,0.307,swish,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,410.0,0.132,0.487,0.648,1.63,0.249,tanh,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,224995.707267,0.1425009965896606,0.0129598816856741,0.6726101636886597,1.246694803237915,0.0564131140708923,tanh,gaaf,lbfgs,none,116,4,0.0001,5600,100,600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,394.27254,0.1387699395418167,6307.05908203125,0.6637463569641113,1.0429073572158811,0.07320137321949,swish,fnn,multiadam,none,204,5,0.0001,7600,1600,2100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,566.0,0.225,0.34,0.844,1.82,0.342,swish,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,566.0,0.225,0.34,0.844,1.82,0.342,swish,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1400.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,328.0,0.19,0.0798,0.777,1.67,0.323,sin,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,555.54371,0.1877653002738952,0.2649696767330169,0.7720797061920166,1.701112985610962,0.2999665439128876,swish,laaf,adam,none,152,6,0.0001,5600,1100,6600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1650.754673,0.1628250330686569,0.6581219434738159,0.7189770936965942,1.6715714931488037,0.3030504286289215,tanh,fnn,adam,none,228,4,0.0001,4600,1100,4100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1430.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1112.371831,0.1587715595960617,0.0119036519899964,0.7099713087081909,1.4247581958770752,0.0016456716693937,sin,fnn,adam,none,228,7,1e-05,100,4100,9600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,333.885183,0.1429014503955841,98.2248306274414,0.673554539680481,1.423648715019226,0.1097090244293212,gaussian,fnn,adam,none,192,4,1e-05,8100,600,5100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,2100.0,1.09,0.00785,1.86,3.42,0.282,relu,fnn,lbfgs,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,323.0,0.182,1.34,0.761,1.67,0.319,gaussian,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,6606.13712,0.7190498113632202,7075.8583984375,1.5108938217163086,1.7017717361450195,0.7321558594703674,gaussian,gaaf,lbfgs,none,216,5,1e-05,1100,2100,3100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,484.0,0.124,1.11,0.627,1.65,0.23,swish,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,706.385253,0.2903439700603485,6932.109375,0.9600876569747924,1.2972534894943235,0.3276374638080597,sin,laaf,lbfgs,none,112,7,0.0001,5100,100,1100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,109605.395306,0.1650080978870391,0.0298934616148471,0.7237808704376221,1.5744513273239136,0.0657335743308067,gaussian,fnn,lbfgs,none,108,4,1e-05,7600,1100,8600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1342.391242,0.2350503057241439,233643.78125,0.8638430833816528,1.198146939277649,0.2270514667034149,gaussian,fnn,adam,none,232,5,0.0001,600,7100,['PoissonBoltzmann2D'],He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1088.451609,0.261771559715271,6137.31689453125,0.9116238355636596,1.250282883644104,0.2806668877601623,tanh,gaaf,adam,none,188,6,0.001,3100,9100,5600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,614.158718,0.3374138474464416,3648561.25,1.0349894762039185,2.480132579803467,0.1664178669452667,gaussian,laaf,multiadam,none,140,5,0.001,100,1100,4100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1083.362909,0.0381382629275321,1283.11767578125,0.3479644954204559,0.8453008532524109,0.059389479458332,gaussian,fnn,multiadam,none,212,3,0.001,2600,7600,2100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1136.519218,0.2790283262729645,51813.1171875,0.9411928057670592,1.2795038223266602,0.3098882138729095,gaussian,gaaf,adam,none,220,5,0.0001,9100,['PoissonBoltzmann2D'],8100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1402.123661,0.0325928404927253,0.0676084905862808,0.3216736912727356,0.9374532103538512,0.0966836139559745,gaussian,laaf,adam,none,208,3,0.0001,4600,8600,3100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,29.8,0.151,2.06,0.692,1.67,0.274,sin,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1400.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,85512.728325,0.2262082695960998,0.003444202709943,0.8474394679069519,1.3944984674453735,0.2620379328727722,gaussian,laaf,lbfgs,none,104,4,1e-05,4100,1600,600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,2373.720783,0.1358553171157837,0.2418848276138305,0.6567389369010925,1.6005010604858398,0.2455839365720749,swish,gaaf,adam,none,164,6,1e-05,6100,8100,5600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1069.412167,3.087433242399129e-06,5.424825191497803,0.0031307849567383,0.0220774263143539,3.692868631333113e-05,sin,gaaf,multiadam,none,108,6,0.0001,7600,5100,9100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,455.944248,9.125967153522652e-06,5.7906174659729,0.0053826221264898,0.020193338394165,0.0002161491283914,sin,gaaf,multiadam,none,156,3,0.0001,['PoissonBoltzmann2D'],5100,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,744.998583,1.742895256029442e-05,7.002265930175781,0.0074385809712111,0.0422193706035614,0.0004952756571583,sin,gaaf,multiadam,none,120,3,1e-05,4600,4600,5600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,483.706746,0.174464464187622,6712.14599609375,0.7442313432693481,1.056810736656189,0.1118673160672187,tanh,gaaf,multiadam,none,168,3,0.001,7100,2100,2100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,83797.954265,2.3277510990737937e-05,9.90920452750288e-05,0.0085965218022465,0.0590065717697143,2.9609620469273068e-05,gaussian,laaf,lbfgs,none,216,5,0.001,5600,3600,2100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,419.063041,6.927718641236424e-05,18.719432830810547,0.0148302884772419,0.1199766844511032,0.0016867381054908,gaussian,fnn,multiadam,none,152,3,0.0001,5600,2100,600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1050.60267,6.927718641236424e-05,18.719432830810547,0.0148302884772419,0.1199766844511032,0.0016867381054908,gaussian,fnn,multiadam,none,152,3,0.0001,5600,2100,600,Glorot uniform,20000,['PoissonBoltzmann2D']
